Time,anxbtc,cavirtex,coinbase,kraken,localbitcoins,mtgox,quadrigacx,wallofcoins
2016-01-15 00:00:00 UTC,,198.6537,414.43818779,3.35702,54.0952,,1122.02478744,
2016-01-16 00:00:00 UTC,,36.8848,233.34367856,7.6228894,33.6473,,438.72836831,
2016-01-17 00:00:00 UTC,,30.9131,113.61209709,4.57285605,22.0539,,373.27160996,
2016-01-18 00:00:00 UTC,,23.4767,95.13788566,3.38403003,48.1234,,183.28189721,
2016-01-19 00:00:00 UTC,,30.1781,104.43747835,,46.3638,,182.56652847,
2016-01-20 00:00:00 UTC,,73.2998,198.69630098,13.3048629,55.9763,,655.0553715,
2016-01-21 00:00:00 UTC,,28.9027,108.47685906,5.65038657,46.2645,,383.90277838,
2016-01-22 00:00:00 UTC,,28.1857,131.02401715,27.58065346,52.6573,,307.17899942,
2016-01-23 00:00:00 UTC,,6.4593,71.83841762,176.32247096,38.5667,,135.71187548,
2016-01-24 00:00:00 UTC,,16.4064,71.02815276,10.77488707,29.9948,,272.79531252,
2016-01-25 00:00:00 UTC,,10.9839,102.69592425,12.97965332,30.1344,,229.87051333,0.20098
2016-01-26 00:00:00 UTC,,5.9298,92.49698949,13.64541617,58.408,,307.43141169,
2016-01-27 00:00:00 UTC,,6.0208,88.13456207,8.31774103,65.1861,,200.70151892,
2016-01-28 00:00:00 UTC,,,124.84717862,31.88482781,64.6994,,516.55205665,
2016-01-29 00:00:00 UTC,,,156.45299255,33.1890607,64.2203,,408.73788656,
2016-01-30 00:00:00 UTC,,,96.06633208,22.10919559,33.0724,,269.75165833,
2016-01-31 00:00:00 UTC,,,77.44084022,8.52129964,19.5087,,295.37539352,
2016-02-01 00:00:00 UTC,,,101.07586687,19.98804806,60.5946,,156.86859744,
2016-02-02 00:00:00 UTC,,,98.10973353,34.1376386,47.9392,,417.71036607,
2016-02-03 00:00:00 UTC,,,96.41331256,31.01004964,47.3324,,411.2028186,
2016-02-04 00:00:00 UTC,,,85.48887177,38.992459,36.4927,,351.68985913,
2016-02-05 00:00:00 UTC,,,26.44246578,74.17652319,48.6128,,162.7069596,
2016-02-06 00:00:00 UTC,,,55.57265746,39.67355428,20.2292,,196.97585205,
2016-02-07 00:00:00 UTC,,,61.72035462,7.83817884,17.3387,,202.75326238,
2016-02-08 00:00:00 UTC,,,71.52708041,62.13584518,51.1801,,343.70856654,
2016-02-09 00:00:00 UTC,,,93.62470154,74.50372713,46.8616,,221.97857505,
2016-02-10 00:00:00 UTC,,,80.5595457,118.02847693,42.0816,,207.65018756,
2016-02-11 00:00:00 UTC,,,100.39401863,91.61276433,41.5854,,219.73735735,
2016-02-12 00:00:00 UTC,,,123.99938859,91.64559473,85.0097,,261.18843173,
2016-02-13 00:00:00 UTC,,,59.1947967,64.05774522,29.9867,,164.56381302,
2016-02-14 00:00:00 UTC,,,65.83812719,133.85081813,23.3665,,268.71454776,
2016-02-15 00:00:00 UTC,,,66.844465,91.79300556,31.1665,,253.48935983,
2016-02-16 00:00:00 UTC,,,112.02092816,78.04423507,64.4067,,164.12598958,
2016-02-17 00:00:00 UTC,,,144.92509351,47.75075289,60.5446,,328.88290662,
2016-02-18 00:00:00 UTC,,,90.48390797,145.96017185,47.5597,,240.78078674,
2016-02-19 00:00:00 UTC,,,86.93590383,85.70949908,62.431,,185.76658751,
2016-02-20 00:00:00 UTC,,,145.69007243,26.65137079,38.0929,,272.19480742,
2016-02-21 00:00:00 UTC,,,151.59215698,50.90132465,16.1786,,271.06735954,
2016-02-22 00:00:00 UTC,,,100.77113384,59.60912976,39.9139,,251.66331452,
2016-02-23 00:00:00 UTC,,,143.39789876,66.59212446,42.1242,,271.1993821,
2016-02-24 00:00:00 UTC,,,152.74286386,106.94694902,43.3675,,250.62816521,
2016-02-25 00:00:00 UTC,,,136.08396558,136.88688275,42.4187,,204.27057011,
2016-02-26 00:00:00 UTC,,,91.20561869,31.68209533,37.5662,,189.29650769,
2016-02-27 00:00:00 UTC,,,72.04747311,47.53568144,36.2474,,131.46664806,
2016-02-28 00:00:00 UTC,,,69.0279196,43.89939865,21.3264,,168.6734347,
2016-02-29 00:00:00 UTC,,,101.36362284,26.70583239,30.1975,,126.706266,
2016-03-01 00:00:00 UTC,,,96.94167414,98.18293899,82.2797,,391.51977749,
2016-03-02 00:00:00 UTC,,,125.81072153,114.58497223,51.6183,,274.79322412,
2016-03-03 00:00:00 UTC,,,137.5223467,121.88318738,49.6901,,372.80426955,
2016-03-04 00:00:00 UTC,,,172.23545753,116.18240376,44.8356,,438.99920104,
2016-03-05 00:00:00 UTC,,,262.58441946,159.07100297,44.8993,,406.91976291,
2016-03-06 00:00:00 UTC,,,106.74701066,151.05805921,23.8107,,274.66840736,
2016-03-07 00:00:00 UTC,,,133.37956027,156.40795626,84.5086,,222.57431511,
2016-03-08 00:00:00 UTC,,,98.47259525,154.16813641,43.5185,,413.48337778,
2016-03-09 00:00:00 UTC,,,101.04414759,65.03073862,61.1473,,160.85570331,
2016-03-10 00:00:00 UTC,,,135.54108326,171.07650885,56.2384,,235.04546723,
2016-03-11 00:00:00 UTC,,,107.12525416,129.13565278,30.1445,,148.81896483,
2016-03-12 00:00:00 UTC,,,132.70382209,174.95003122,24.9669,,300.50940962,
2016-03-13 00:00:00 UTC,,,115.95504488,245.88455698,33.4563,,117.85839291,
2016-03-14 00:00:00 UTC,,,116.98575485,260.03045184,54.6069,,379.693423,
2016-03-15 00:00:00 UTC,,,141.74711433,124.32428405,60.3824,,250.75992026,
2016-03-16 00:00:00 UTC,,,101.07006043,155.4000922,47.0839,,261.96417662,
2016-03-17 00:00:00 UTC,,,134.89249454,265.08313789,58.8912,,203.11120968,
2016-03-18 00:00:00 UTC,,,158.93965792,119.76762828,37.3508,,367.18331414,
2016-03-19 00:00:00 UTC,,,105.59361304,111.65030471,40.9677,,94.71670396,
2016-03-20 00:00:00 UTC,,,92.15746808,86.88135086,39.4435,,188.10416398,
2016-03-21 00:00:00 UTC,,,148.2394649,62.70481188,78.6872,,156.71294239,
2016-03-22 00:00:00 UTC,,,89.56215864,117.61843221,102.5182,,141.2947976,
2016-03-23 00:00:00 UTC,,,168.27898802,97.28760476,55.3259,,241.76770266,
2016-03-24 00:00:00 UTC,,,97.78,55.79206653,119.0488,,242.32920751,
2016-03-25 00:00:00 UTC,,,86.32080002,188.05402999,35.3349,,163.83832103,
2016-03-26 00:00:00 UTC,,,63.56851481,27.46503226,24.0374,,114.58996151,
2016-03-27 00:00:00 UTC,,,60.8413795,84.89203775,20.3931,,200.99212779,
2016-03-28 00:00:00 UTC,,,71.25661532,243.36876405,50.4831,,123.57282034,
2016-03-29 00:00:00 UTC,,,98.71015424,87.23427433,97.1176,,226.24620224,
2016-03-30 00:00:00 UTC,,,121.55038808,136.10836209,56.3416,,217.5148475,
2016-03-31 00:00:00 UTC,,,104.43600017,92.3687432,40.7804,,137.41148263,
2016-04-01 00:00:00 UTC,,,169.18127232,50.51045159,50.4656,,125.1505266,
2016-04-02 00:00:00 UTC,,,76.50035823,58.32622856,30.5336,,117.22459756,
2016-04-03 00:00:00 UTC,,,71.97901765,37.76795239,21.9355,,150.98190843,
2016-04-04 00:00:00 UTC,,,65.21410637,100.08925751,74.7617,,122.87511447,
2016-04-05 00:00:00 UTC,,,116.35744808,122.49708817,65.8839,,224.46876042,
2016-04-06 00:00:00 UTC,,,129.78409865,83.25839673,54.364,,159.89897419,
2016-04-07 00:00:00 UTC,,,81.75698477,115.30484004,57.808,,162.74469873,
2016-04-08 00:00:00 UTC,,,98.27562132,90.3333425,56.7067,,138.44103335,
2016-04-09 00:00:00 UTC,,,50.50709589,98.20503169,42.8304,,413.33261488,
2016-04-10 00:00:00 UTC,,,81.60987455,109.18045342,21.613,,127.65525824,
2016-04-11 00:00:00 UTC,,,118.2455,108.82479293,56.9755,,155.52823594,
2016-04-12 00:00:00 UTC,,,140.58978189,157.86025904,56.4638,,216.67238729,
2016-04-13 00:00:00 UTC,,,103.55405718,340.82419105,28.8858,,229.07071122,
2016-04-14 00:00:00 UTC,,,110.45989768,47.01856746,36.9731,,156.55993227,
2016-04-15 00:00:00 UTC,,,118.62254217,174.02139883,59.9651,,155.76262457,0.17820483
2016-04-16 00:00:00 UTC,,,81.07256574,36.74053677,37.7338,,88.93837578,
2016-04-17 00:00:00 UTC,,,91.54027617,128.02270196,20.8295,,128.79712314,
2016-04-18 00:00:00 UTC,,,80.19215439,153.22024781,62.8663,,176.40094491,
2016-04-19 00:00:00 UTC,,,138.69122694,214.2342051,41.4637,,191.54328363,
2016-04-20 00:00:00 UTC,,,142.7053525,310.04730762,34.8994,,345.70187183,
2016-04-21 00:00:00 UTC,,,134.88713063,159.23370353,54.4816,,194.68772398,
2016-04-22 00:00:00 UTC,,,95.10242185,51.1583633,39.0933,,164.47760196,
2016-04-23 00:00:00 UTC,,,86.96807975,69.27022957,29.9651,,123.72805421,
2016-04-24 00:00:00 UTC,,,100.55302281,148.12676251,29.5584,,152.76513575,
2016-04-25 00:00:00 UTC,,,107.01115721,193.69180049,68.9509,,349.18856723,
2016-04-26 00:00:00 UTC,,,214.48196384,130.63892466,30.0422,,434.59224843,
2016-04-27 00:00:00 UTC,,,147.16533464,139.35976809,38.9578,,329.33963185,0.29064416
2016-04-28 00:00:00 UTC,,,112.26073611,169.74702063,26.7209,,225.87520132,
2016-04-29 00:00:00 UTC,,,106.03389869,75.25094283,62.1168,,152.55859265,
2016-04-30 00:00:00 UTC,,,71.78843058,89.3221308,36.2513,,180.96737703,
2016-05-01 00:00:00 UTC,,,69.58474845,48.42277427,16.8425,,97.19333033,
2016-05-02 00:00:00 UTC,,,117.6615958,290.68314036,75.1802,,340.40091207,
2016-05-03 00:00:00 UTC,,,107.84650419,43.6178116,55.1909,,219.76934472,
2016-05-04 00:00:00 UTC,,,138.16602694,116.81889754,41.4624,,147.23276994,
2016-05-05 00:00:00 UTC,,,86.86507402,69.89635665,35.5842,,133.31032931,0.05036497
2016-05-06 00:00:00 UTC,,,124.28260749,139.51333035,38.0402,,135.72813323,
2016-05-07 00:00:00 UTC,,,94.828136,81.93369763,52.4714,,116.02069572,
2016-05-08 00:00:00 UTC,,,52.84069914,42.5111184,24.1858,,450.25075249,
2016-05-09 00:00:00 UTC,,,95.0066482,199.20363758,74.5866,,209.18639178,
2016-05-10 00:00:00 UTC,,,98.24859096,116.165645,55.5223,,164.01156837,
2016-05-11 00:00:00 UTC,,,83.78638054,115.77374552,50.2301,,222.78295518,
2016-05-12 00:00:00 UTC,,,76.99677698,95.6144773,36.0508,,151.02793651,
2016-05-13 00:00:00 UTC,,,99.79977053,165.49288356,35.3988,,148.37398571,
2016-05-14 00:00:00 UTC,,,59.81002152,153.56225499,37.745,,93.02390026,
2016-05-15 00:00:00 UTC,,,47.34436,47.8802044,22.1494,,170.138512,
2016-05-16 00:00:00 UTC,,,86.56557427,250.74310472,49.2042,,189.68006883,
2016-05-17 00:00:00 UTC,,,87.61299885,113.18468528,50.9245,,135.77732812,1.01988198
2016-05-18 00:00:00 UTC,,,79.82261115,174.20777307,65.9456,,176.87215076,
2016-05-19 00:00:00 UTC,,,113.66905298,281.78742459,53.9817,,334.73388362,
2016-05-20 00:00:00 UTC,,,112.56260884,157.61042368,58.0439,,269.29836117,
2016-05-21 00:00:00 UTC,,,48.12294415,52.42762832,23.0833,,114.88647247,
2016-05-22 00:00:00 UTC,,,59.71662799,85.63150289,22.477,,103.4267637,
2016-05-23 00:00:00 UTC,,,74.24,118.61689825,14.6801,,122.67735561,
2016-05-24 00:00:00 UTC,,,109.81921918,379.40829627,62.8129,,262.4828191,
2016-05-25 00:00:00 UTC,,,115.33161431,386.82939821,51.3568,,256.87185777,0.09800394
2016-05-26 00:00:00 UTC,,,95.75768666,88.31823845,53.8083,,198.21153243,
2016-05-27 00:00:00 UTC,,,213.12779945,186.49932005,69.3805,,345.38539321,
2016-05-28 00:00:00 UTC,,,189.16853675,189.47820254,21.823,,716.05071169,
2016-05-29 00:00:00 UTC,,,199.56922232,257.69641721,15.4923,,420.41825798,
2016-05-30 00:00:00 UTC,,,119.71989844,263.15924399,29.2077,,260.20010026,
2016-05-31 00:00:00 UTC,,,163.8608779,1092.86044144,43.3403,,163.7565025,
2016-06-01 00:00:00 UTC,,,149.24683838,117.00792049,43.2111,,302.59959286,
2016-06-02 00:00:00 UTC,,,112.66138684,89.38621237,44.7292,,232.62228692,
2016-06-03 00:00:00 UTC,,,175.38588428,328.97110993,58.171,,260.77944484,0.43882512
2016-06-04 00:00:00 UTC,,,83.32155558,92.82617381,29.7974,,315.13216815,
2016-06-05 00:00:00 UTC,,,94.33698913,43.6023991,18.5766,,225.81397744,
2016-06-06 00:00:00 UTC,,,103.73494062,380.90361669,56.7154,,144.39873307,0.52423028
2016-06-07 00:00:00 UTC,,,142.95967094,275.08916114,68.0341,,288.75132587,0.49601978
2016-06-08 00:00:00 UTC,,,109.84211338,168.64875977,49.5181,,119.28852787,
2016-06-09 00:00:00 UTC,,,108.29889165,114.76604359,63.1659,,241.91844243,
2016-06-10 00:00:00 UTC,,,89.06585432,102.89505523,49.9883,,92.5101499,0.06362894
2016-06-11 00:00:00 UTC,,,88.66264865,157.80254428,22.5425,,322.58844097,
2016-06-12 00:00:00 UTC,,,355.14681477,453.36870602,23.3059,,465.28099305,
2016-06-13 00:00:00 UTC,,,180.9777354,477.59811503,48.986,,1056.31684415,0.10830262
2016-06-14 00:00:00 UTC,,,141.34571569,563.16262653,32.4449,,687.43332679,
2016-06-15 00:00:00 UTC,,,110.9847385,174.57500953,24.9751,,405.08250814,
2016-06-16 00:00:00 UTC,,,189.55321526,388.18560852,48.2266,,544.0220987,
2016-06-17 00:00:00 UTC,,,175.11578568,505.93166258,32.8693,,527.09326853,
2016-06-18 00:00:00 UTC,,,121.31958969,429.89439064,22.653,,463.52554913,
2016-06-19 00:00:00 UTC,,,67.98586484,74.92921107,16.9345,,160.7240515,
2016-06-20 00:00:00 UTC,,,105.43829656,290.06731911,41.7796,,492.33302018,
2016-06-21 00:00:00 UTC,,,150.58494062,431.22406865,34.3159,,967.15410437,
2016-06-22 00:00:00 UTC,,,162.02621984,460.83188962,47.0411,,429.97757203,0.76984583
2016-06-23 00:00:00 UTC,,,228.8711007,363.33412664,46.3779,,829.46608877,
2016-06-24 00:00:00 UTC,,,149.12048034,288.15102007,39.7805,,455.10612267,
2016-06-25 00:00:00 UTC,,,57.89452078,80.69780134,19.9103,,467.67398625,
2016-06-26 00:00:00 UTC,,,44.40225998,100.75744342,14.7506,,420.28356277,0.02255504
2016-06-27 00:00:00 UTC,,,73.77377327,135.20209236,31.7021,,212.88966427,
2016-06-28 00:00:00 UTC,,,101.17403904,92.28444924,46.3501,,199.97112072,
2016-06-29 00:00:00 UTC,,,95.1710229,46.56082194,31.8876,,256.80965884,
2016-06-30 00:00:00 UTC,,,110.27277375,89.33346984,44.0227,,219.84777176,
2016-07-01 00:00:00 UTC,,,86.23264157,38.86164242,13.3302,,101.24801036,0.64226551
2016-07-02 00:00:00 UTC,,,56.78715097,49.43254333,29.7612,,208.78065602,
2016-07-03 00:00:00 UTC,,,65.85804699,99.7544758,17.3876,,192.04898861,
2016-07-04 00:00:00 UTC,,,84.60845673,87.91533381,26.2998,,171.16516543,
2016-07-05 00:00:00 UTC,,,97.8254675,83.20072769,25.9049,,125.60403363,
2016-07-06 00:00:00 UTC,,,112.48697739,52.10733318,19.0643,,101.36127512,
2016-07-07 00:00:00 UTC,,,187.19127933,123.48207543,39.0109,,591.85886098,
2016-07-08 00:00:00 UTC,,,141.98789908,61.67781215,24.7991,,287.88343551,
2016-07-09 00:00:00 UTC,,,94.3114781,63.23682926,24.8771,,276.19088885,
2016-07-10 00:00:00 UTC,,,52.75835239,29.33671566,12.6045,,270.27118004,
2016-07-11 00:00:00 UTC,,,88.77541425,38.45794939,26.0032,,147.67825356,
2016-07-12 00:00:00 UTC,,,79.65929822,62.58018468,42.0899,,275.60697787,
2016-07-13 00:00:00 UTC,,,115.29884477,117.94527686,27.4458,,399.7396983,
2016-07-14 00:00:00 UTC,,,71.63229585,69.43748555,28.219,,241.51797178,0.02409644
2016-07-15 00:00:00 UTC,,,74.03951373,54.64112677,34.2228,,138.28159888,0.29805912
2016-07-16 00:00:00 UTC,,,52.90232814,19.9759568,16.4758,,63.83555066,
2016-07-17 00:00:00 UTC,,,40.34704149,83.94341422,9.6966,,244.02518671,
2016-07-18 00:00:00 UTC,,,67.83080328,118.57687121,21.8031,,185.81356867,
2016-07-19 00:00:00 UTC,,,109.03779275,107.7440899,38.9509,,126.47627458,
2016-07-20 00:00:00 UTC,,,89.74775932,129.51135406,31.2423,,165.55379961,
2016-07-21 00:00:00 UTC,,,106.81058892,29.8598076,39.9359,,72.48984439,
2016-07-22 00:00:00 UTC,,,94.69374243,110.72774457,38.0996,,271.06480731,
2016-07-23 00:00:00 UTC,,,50.38818063,53.73461648,18.9155,,114.5834945,
2016-07-24 00:00:00 UTC,,,40.45646649,57.04419575,8.9647,,197.59063866,
2016-07-25 00:00:00 UTC,,,71.6664999,72.50532344,23.9403,,202.3267265,
2016-07-26 00:00:00 UTC,,,115.07542656,93.40370333,37.4142,,314.57945771,
2016-07-27 00:00:00 UTC,,,86.95,106.7871422,28.4095,,254.84397364,0.09468855
2016-07-28 00:00:00 UTC,,,74.67545492,59.75197008,27.2236,,109.90428845,0.18465518
2016-07-29 00:00:00 UTC,,,39.73231396,87.63799892,33.8224,,220.81051949,
2016-07-30 00:00:00 UTC,,,,62.76465006,19.3475,,186.96539803,
2016-07-31 00:00:00 UTC,,,,305.63576864,6.5408,,492.8334893,
2016-08-01 00:00:00 UTC,,,,70.02390503,21.4665,,267.68738987,
2016-08-02 00:00:00 UTC,,,,390.91134198,65.5267,,657.29599841,0.02297372
2016-08-03 00:00:00 UTC,,,,236.56257564,43.2052,,342.20796472,
2016-08-04 00:00:00 UTC,,,,145.48179351,27.0979,,292.93034864,0.02359431
2016-08-05 00:00:00 UTC,,,,98.15420275,55.6505,,165.62109503,
2016-08-06 00:00:00 UTC,,,,68.24322441,21.6603,,174.68439531,
2016-08-07 00:00:00 UTC,,,,30.84110519,20.661,,126.93260417,
2016-08-08 00:00:00 UTC,,,,64.13328859,69.5133,,295.05037523,
2016-08-09 00:00:00 UTC,,,,57.59358506,46.8708,,252.23038286,
2016-08-10 00:00:00 UTC,,,,123.69609002,84.2871,,221.0487572,0.76486711
2016-08-11 00:00:00 UTC,,,,69.64157304,28.7148,,124.96849655,
2016-08-12 00:00:00 UTC,,,,47.69663541,48.4964,,94.63513051,0.28129509
2016-08-13 00:00:00 UTC,,,,106.18517611,38.7726,,152.82028407,
2016-08-14 00:00:00 UTC,,,,220.52804556,17.067,,164.49663536,
2016-08-15 00:00:00 UTC,,,,40.31510926,76.5798,,167.55642905,
2016-08-16 00:00:00 UTC,,,,58.5758953,31.4591,,219.64239376,
2016-08-17 00:00:00 UTC,,,,155.84693381,39.1363,,260.22185816,
2016-08-18 00:00:00 UTC,,,,65.07571501,45.0985,,274.17107376,
2016-08-19 00:00:00 UTC,,,,69.59384547,33.7291,,261.98492636,0.10366533
2016-08-20 00:00:00 UTC,,,,41.91813236,23.7737,,210.32812544,
2016-08-21 00:00:00 UTC,,,,22.56126952,22.9649,,188.07815763,
2016-08-22 00:00:00 UTC,,,,30.82646569,41.5974,,239.01997634,
2016-08-23 00:00:00 UTC,,,,37.04823198,56.1814,,206.22652355,0.68909319
2016-08-24 00:00:00 UTC,,,,26.29866854,43.0353,,168.43649518,0.24213761
2016-08-25 00:00:00 UTC,,,,48.30561475,66.0144,,301.47246607,
2016-08-26 00:00:00 UTC,,,,71.63184859,53.9198,,278.04108908,
2016-08-27 00:00:00 UTC,,,,22.79748528,27.498,,136.00628569,
2016-08-28 00:00:00 UTC,,,,12.26323979,19.1506,,252.42640937,
2016-08-29 00:00:00 UTC,,,,55.83075361,68.1099,,226.85863556,0.11878999
2016-08-30 00:00:00 UTC,,,,58.41000785,90.2662,,280.03928229,
2016-08-31 00:00:00 UTC,,,,45.41418012,57.1664,,103.74412972,
2016-09-01 00:00:00 UTC,,,,58.15296102,24.8252,,323.72047853,
2016-09-02 00:00:00 UTC,,,,91.1463309,41.064,,152.75136074,
2016-09-03 00:00:00 UTC,,,,68.94346324,43.0565,,431.20659208,
2016-09-04 00:00:00 UTC,,,,54.92375871,16.5376,,243.71993592,
2016-09-05 00:00:00 UTC,,,,20.33411468,14.6129,,179.54479417,
2016-09-06 00:00:00 UTC,,,,79.37085095,39.4468,,229.97462646,0.15786544
2016-09-07 00:00:00 UTC,,,,70.45935817,34.1863,,141.33947706,
2016-09-08 00:00:00 UTC,,,,23.68808114,32.6176,,231.67344263,
2016-09-09 00:00:00 UTC,,,,38.60655967,49.4621,,197.8593577,0.05249166
2016-09-10 00:00:00 UTC,,,,12.75352418,28.5566,,225.34986157,
2016-09-11 00:00:00 UTC,,,,22.02287358,12.2868,,476.13266872,
2016-09-12 00:00:00 UTC,,,,16.96878614,56.3483,,135.22102027,0.01278934
2016-09-13 00:00:00 UTC,,,,28.78062786,33.9097,,182.67284082,0.65834505
2016-09-14 00:00:00 UTC,,,,12.50836657,42.9282,,255.88787215,0.0638002
2016-09-15 00:00:00 UTC,,,,60.35600777,64.1699,,218.96280946,0.03118726
2016-09-16 00:00:00 UTC,,,,23.4917611,39.6563,,150.82597555,
2016-09-17 00:00:00 UTC,,,,17.50577108,27.0377,,130.56008143,
2016-09-18 00:00:00 UTC,,,,19.8228485,7.8397,,132.62870101,
2016-09-19 00:00:00 UTC,,,,33.27198172,57.3437,,184.78555673,0.09979793
2016-09-20 00:00:00 UTC,,,,57.15769324,75.0664,,422.45975128,
2016-09-21 00:00:00 UTC,,,,42.1382456,97.8323,,259.5030002,0.18992089
2016-09-22 00:00:00 UTC,,,,29.48023075,52.7841,,228.30397314,
2016-09-23 00:00:00 UTC,,,,64.06265031,39.0092,,122.35189074,
2016-09-24 00:00:00 UTC,,,,82.48604246,23.7234,,105.54337321,
2016-09-25 00:00:00 UTC,,,,93.60437428,17.0042,,184.68974741,
2016-09-26 00:00:00 UTC,,,,22.80594721,42.2079,,414.92003572,0.35829607
2016-09-27 00:00:00 UTC,,,,36.52643757,37.6943,,195.65138105,0.15071561
2016-09-28 00:00:00 UTC,,,,17.85867449,48.2896,,185.95574139,
2016-09-29 00:00:00 UTC,,,,14.85130317,56.6096,,139.59097112,
2016-09-30 00:00:00 UTC,,,,50.27145404,87.1669,,213.28992108,0.02502227
2016-10-01 00:00:00 UTC,,,,15.96481899,28.8668,,274.42989642,
2016-10-02 00:00:00 UTC,,,,10.73084963,21.1212,,64.79297428,2.21134319
2016-10-03 00:00:00 UTC,,,,19.78010635,56.6069,,155.31792417,
2016-10-04 00:00:00 UTC,,,,85.12321559,77.3468,,237.33110103,
2016-10-05 00:00:00 UTC,,,,91.91325978,90.4001,,213.94278565,
2016-10-06 00:00:00 UTC,,,,81.15588435,64.7361,,215.97810257,
2016-10-07 00:00:00 UTC,,,,104.6822264,76.8572,,384.46798441,
2016-10-08 00:00:00 UTC,,,,33.1933499,36.4148,,105.97741266,
2016-10-09 00:00:00 UTC,,,,5.16668343,15.311,,120.78759738,
2016-10-10 00:00:00 UTC,,,,22.25001911,15.2976,,126.46439075,
2016-10-11 00:00:00 UTC,,,,64.53242623,74.4004,,483.65667112,
2016-10-12 00:00:00 UTC,,,,27.54775885,92.1762,,183.07273856,
2016-10-13 00:00:00 UTC,,,,11.76253663,60.37,,159.22535197,
2016-10-14 00:00:00 UTC,,,,27.12437872,43.4798,,144.48435272,
2016-10-15 00:00:00 UTC,,,,12.23116978,49.1134,,148.07686949,
2016-10-16 00:00:00 UTC,,,,17.40377426,14.1047,,145.06084466,
2016-10-17 00:00:00 UTC,,,,24.24286434,39.2126,,138.54161124,
2016-10-18 00:00:00 UTC,,,,45.82530849,63.4063,,215.95119811,
2016-10-19 00:00:00 UTC,,,,70.46561767,56.593,,201.18724516,
2016-10-20 00:00:00 UTC,,,,34.53812217,80.0172,,141.87412424,
2016-10-21 00:00:00 UTC,,,,58.83524891,33.9712,,253.14338654,
2016-10-22 00:00:00 UTC,,,,47.28094916,14.6163,,510.83167833,
2016-10-23 00:00:00 UTC,,,,33.09459346,10.8255,,148.90373491,
2016-10-24 00:00:00 UTC,,,,16.1200307,38.3871,,137.50990242,
2016-10-25 00:00:00 UTC,,,,23.26655516,64.9596,,243.26600653,
2016-10-26 00:00:00 UTC,,,,117.45782616,42.8189,,214.16457668,
2016-10-27 00:00:00 UTC,,,,190.47217641,49.2189,,433.79167825,
2016-10-28 00:00:00 UTC,,,,72.47181356,26.6491,,130.36209444,
2016-10-29 00:00:00 UTC,,,,110.89300202,37.2279,,704.61042661,
2016-10-30 00:00:00 UTC,,,,41.09809402,9.5196,,194.54692268,
2016-10-31 00:00:00 UTC,,,,27.40258042,57.7,,146.05346782,
2016-11-01 00:00:00 UTC,,,,154.26787151,43.6546,,738.22977656,
2016-11-02 00:00:00 UTC,,,,55.40768991,62.9136,,269.69942248,
2016-11-03 00:00:00 UTC,,,,70.66588505,29.4424,,533.22352613,0.03673916
2016-11-04 00:00:00 UTC,,,,37.68315832,41.5294,,165.73629749,
2016-11-05 00:00:00 UTC,,,,67.23041583,60.1459,,157.29870377,
2016-11-06 00:00:00 UTC,,,,3.18880761,18.9361,,117.13293423,
2016-11-07 00:00:00 UTC,,,,78.84899427,44.8166,,139.56429116,
2016-11-08 00:00:00 UTC,,,,51.49495146,27.6339,,170.05867854,
2016-11-09 00:00:00 UTC,,,,69.80267274,79.9578,,642.55922622,
2016-11-10 00:00:00 UTC,,,,26.95279612,78.2294,,204.36337258,
2016-11-11 00:00:00 UTC,,,,11.60933234,30.9568,,216.37882932,
2016-11-12 00:00:00 UTC,,,,34.35321145,19.9831,,171.06832973,
2016-11-13 00:00:00 UTC,,,,4.98298109,15.7941,,214.77356688,
2016-11-14 00:00:00 UTC,,,,33.69532682,54.9061,,157.29584202,
2016-11-15 00:00:00 UTC,,,,32.97945262,87.1958,,303.20961674,
2016-11-16 00:00:00 UTC,,,,218.23821653,62.4661,,617.6719378,
2016-11-17 00:00:00 UTC,,,,57.22008325,53.507,,273.20128038,
2016-11-18 00:00:00 UTC,,,,37.67907395,46.5845,,1568.53717488,
2016-11-19 00:00:00 UTC,,,,11.58368311,51.6227,,196.18912883,
2016-11-20 00:00:00 UTC,,,,57.78120931,15.1214,,168.76822236,
2016-11-21 00:00:00 UTC,,,,29.43633075,78.462,,145.51422765,
2016-11-22 00:00:00 UTC,,,,46.05498831,54.9724,,293.06749442,
2016-11-23 00:00:00 UTC,,,,34.4688637,35.919,,154.18900116,
2016-11-24 00:00:00 UTC,,,,65.85820004,36.229,,172.93319626,
2016-11-25 00:00:00 UTC,,,,14.13654692,41.0394,,164.71919953,
2016-11-26 00:00:00 UTC,,,,7.38621176,22.9078,,115.5311092,
2016-11-27 00:00:00 UTC,,,,8.20694121,7.6216,,137.05698773,
2016-11-28 00:00:00 UTC,,,,8.55369587,33.2614,,221.17746456,
2016-11-29 00:00:00 UTC,,,,49.07526616,47.0582,,199.91190984,
2016-11-30 00:00:00 UTC,,,,20.54485944,29.8972,,256.45138833,
2016-12-01 00:00:00 UTC,,,,41.23848519,28.6257,,439.15632738,
2016-12-02 00:00:00 UTC,,,,202.4232797,23.1891,,625.82472685,
2016-12-03 00:00:00 UTC,,,,43.30975751,19.7976,,162.90249013,
2016-12-04 00:00:00 UTC,,,,19.60080719,15.384,,140.17444328,
2016-12-05 00:00:00 UTC,,,,50.57267421,27.3401,,218.8044134,
2016-12-06 00:00:00 UTC,,,,47.11053544,49.4618,,184.07908279,
